CustomerID,ChurnProbability,RetentionProbability,CustomerHealthScore,ExpectedLifetimeValue,RiskCategory,RecommendedAction,ActionReasoning,CustomerSegment,HealthBand
16550,0.03734635581091417,0.9626536441890858,95.96,12137.84,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
14016,0.11118235581091407,0.8888176441890859,85.35,11430.54,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
12477,0.18289435581091407,0.8171056441890859,77.67,10447.7,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
17409,0.1278663558109141,0.8721336441890859,82.05,11347.06,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
12380,0.6863507685512976,0.3136492314487024,43.85,8753.13,High,Send Email Campaign,Lifecycle messaging is the lowest-friction retention tactic for customers in the medium-risk band.,At Risk,Moderate
12731,0.18611835581091418,0.8138816441890858,76.36,10321.38,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
13735,0.06951835581091403,0.930481644189086,91.67,11543.76,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15874,0.06719435581091404,0.932805644189086,90.31,11449.16,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
16327,0.04890635581091396,0.951093644189086,94.7,11665.38,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
16168,0.026150355810914072,0.9738496441890859,96.55,11862.79,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15413,0.7383027685518072,0.2616972314481928,34.8,7602.3,High,Send Email Campaign,Lifecycle messaging is the lowest-friction retention tactic for customers in the medium-risk band.,At Risk,High Risk
14051,0.03149835581091409,0.9685016441890859,96.94,11679.16,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
14439,0.18897835581091404,0.811021644189086,74.66,10256.27,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12481,0.0695823558109141,0.9304176441890859,93.32,10762.77,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
16258,0.0773503558109142,0.9226496441890858,89.2,10853.05,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
12557,0.11546235581091402,0.884537644189086,88.18,10899.87,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13734,0.7307907685518072,0.26920923144819275,38.72,7638.57,High,Send Email Campaign,Lifecycle messaging is the lowest-friction retention tactic for customers in the medium-risk band.,At Risk,High Risk
17160,0.05729035581091402,0.942709644189086,93.3,11351.42,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
18226,0.04986235581091414,0.9501376441890859,93.18,10924.59,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15296,0.1407503558109141,0.8592496441890859,80.63,10454.22,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
12524,0.08424235581091422,0.9157576441890858,88.51,10781.41,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13668,0.06357835581091409,0.9364216441890859,91.03,11198.11,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
12989,0.09808235581091396,0.901917644189086,84.45,10913.89,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13174,0.05274235581091413,0.9472576441890859,94.33,11255.26,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13488,0.04291435581091407,0.9570856441890859,95.55,11077.61,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13199,0.021782355810914145,0.9782176441890859,97.54,11467.4,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
14733,0.09415835581091403,0.905841644189086,89.37,9334.9,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
17504,0.07460235581091412,0.9253976441890859,90.55,10612.11,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13050,0.026282355810913982,0.973717644189086,97.27,11133.65,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
14866,0.05035035581091407,0.9496496441890859,94.55,9813.07,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
16131,0.09522635581091399,0.904773644189086,89.54,10701.92,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13113,0.03145835581091405,0.968541644189086,96.82,10440.5,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
17085,0.042866355810914025,0.957133644189086,93.92,10760.22,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13327,0.029950355810913987,0.970049644189086,97.18,10694.9,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15369,0.671378767972421,0.328621232027579,45.1,8172.64,High,Send Email Campaign,Lifecycle messaging is the lowest-friction retention tactic for customers in the medium-risk band.,At Risk,Moderate
13758,0.046994355810914046,0.953005644189086,95.5,10624.73,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15281,0.07377035581091407,0.9262296441890859,89.97,9104.31,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
14735,0.060406355810914025,0.939593644189086,90.71,10481.45,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15270,0.08564235581091406,0.9143576441890859,87.46,10201.35,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
14415,0.0683583558109141,0.9316416441890859,91.41,10265.92,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13935,0.7707627685518073,0.22923723144819275,32.73,6565.55,High,High Priority Follow-up,The customer is at immediate churn risk and should be contacted quickly by the retention team.,At Risk,High Risk
12435,0.15530235581091412,0.8446976441890859,80.86,9711.07,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
16923,0.050998355810914164,0.9490016441890858,93.35,10125.47,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13418,0.04245835581091406,0.9575416441890859,94.82,10327.71,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
16709,0.07387835581091406,0.9261216441890859,90.99,10095.41,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
14505,0.09573035581091416,0.9042696441890858,85.8,9952.46,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13941,0.05372235581091411,0.9462776441890859,94.01,10158.25,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
14422,0.050658355810914046,0.949341644189086,93.69,10174.01,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15202,0.18361435581091412,0.8163856441890859,75.05,7981.81,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
12835,0.09188235581091408,0.9081176441890859,84.72,9954.03,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
16180,0.7056107678177376,0.29438923218226243,41.52,6835.08,High,Send Email Campaign,Lifecycle messaging is the lowest-friction retention tactic for customers in the medium-risk band.,At Risk,Moderate
13004,0.06219835581091404,0.937801644189086,90.94,10113.47,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15981,0.08613435581091422,0.9138656441890858,87.3,9462.6,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
17809,0.051042355810913986,0.948957644189086,94.35,10083.65,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
16984,0.11636235581091414,0.8836376441890859,83.93,9254.12,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
14855,0.708670768529045,0.29132923147095496,41.03,7002.59,High,Send Email Campaign,Lifecycle messaging is the lowest-friction retention tactic for customers in the medium-risk band.,At Risk,Moderate
13615,0.11539435581091406,0.8846056441890859,84.52,9364.8,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
14030,0.03391835581091407,0.9660816441890859,96.49,10003.74,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
14676,0.11841035581091419,0.8815896441890858,84.48,9110.8,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
16814,0.03636235581091407,0.9636376441890859,95.61,9425.64,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
17230,0.6874107685518072,0.3125892314481928,42.02,7178.65,High,Send Email Campaign,Lifecycle messaging is the lowest-friction retention tactic for customers in the medium-risk band.,At Risk,Moderate
15984,0.03015435581091408,0.9698456441890859,96.38,9896.52,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
16839,0.0483783558109141,0.9516216441890859,94.56,9469.81,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15218,0.07959835581091401,0.920401644189086,88.81,9362.19,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13448,0.06477035581091406,0.9352296441890859,92.58,9532.35,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
12539,0.22617435581091416,0.7738256441890858,71.0,8390.84,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
14085,0.03526235581091397,0.964737644189086,96.0,9614.12,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13999,0.04504235581091409,0.9549576441890859,94.17,9568.65,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15144,0.06111035581091406,0.9388896441890859,91.99,9409.34,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13629,0.13124235581091404,0.868757644189086,82.99,8797.82,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
13047,0.04336635581091408,0.9566336441890859,94.49,9462.71,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
16558,0.027274355810914086,0.9727256441890859,97.1,9551.48,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15125,0.6751627683582718,0.3248372316417282,44.37,6772.41,High,Send Email Campaign,Lifecycle messaging is the lowest-friction retention tactic for customers in the medium-risk band.,At Risk,Moderate
16985,0.05547435581091398,0.944525644189086,92.83,9247.59,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
17017,0.033650355810914134,0.9663496441890859,96.87,9303.18,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
14249,0.09599435581091409,0.9040056441890859,85.3,8725.97,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
17338,0.06592235581091399,0.934077644189086,91.78,8747.41,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
17696,0.05666635581091406,0.9433336441890859,91.76,9144.96,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15950,0.09417435581091405,0.905825644189086,89.41,8719.54,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
